datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,icon
2019-10-01,32.0,24.0,27.6,39.1,24.0,30.7,24.8,85.9,4.7,100,54.17,rain,20.5,25.9,187.5,1010.4,41.2,8.4,222.4,19.3,9,2019-10-01T05:42:04,2019-10-01T17:44:10,0.08,"Rain, Partially cloudy",rain
2019-10-02,32.0,25.0,27.4,39.1,25.0,30.2,24.9,87.4,10.0,100,4.17,rain,18.4,22.3,207.1,1010.7,45.4,7.4,226.3,19.6,8,2019-10-02T05:42:02,2019-10-02T17:43:33,0.11,"Rain, Partially cloudy",rain
2019-10-03,33.0,24.0,27.5,40.5,24.0,30.6,24.8,86.5,0.8,100,16.67,rain,61.2,18.4,211.3,1010.2,47.5,7.6,246.1,21.2,9,2019-10-03T05:42:01,2019-10-03T17:42:56,0.15,"Rain, Partially cloudy",rain
2019-10-04,32.9,24.0,27.5,39.1,24.0,30.5,24.5,85.0,3.0,100,4.17,rain,35.3,16.6,297.2,1009.9,54.3,8.2,214.0,18.5,8,2019-10-04T05:42:00,2019-10-04T17:42:20,0.18,"Rain, Partially cloudy",rain
2019-10-05,34.0,23.0,27.4,37.2,23.0,29.2,23.2,80.5,4.0,100,8.33,rain,18.0,14.8,75.7,1009.4,41.2,9.1,188.1,16.1,8,2019-10-05T05:41:59,2019-10-05T17:41:43,0.25,"Rain, Partially cloudy",rain
2019-10-06,31.9,24.0,27.1,40.5,24.0,29.8,24.7,88.0,0.2,100,4.17,rain,19.1,24.1,2.8,1009.7,46.4,8.2,183.1,15.8,8,2019-10-06T05:41:58,2019-10-06T17:41:08,0.25,"Rain, Partially cloudy",rain
2019-10-07,32.0,23.0,28.0,36.7,23.0,30.9,23.4,78.0,0.5,100,12.5,rain,21.2,13.0,107.6,1009.6,45.4,9.4,217.9,18.7,8,2019-10-07T05:41:58,2019-10-07T17:40:32,0.28,"Rain, Partially cloudy",rain
2019-10-08,32.9,25.0,29.1,38.0,25.0,33.2,24.2,76.3,0.1,100,4.17,rain,16.9,13.0,115.4,1009.8,37.0,9.2,248.8,21.4,9,2019-10-08T05:41:58,2019-10-08T17:39:57,0.31,"Rain, Partially cloudy",rain
2019-10-09,32.0,24.0,27.1,40.5,24.0,29.9,25.2,90.6,1.0,100,4.17,rain,27.7,18.4,133.7,1009.7,46.4,8.1,170.4,14.5,7,2019-10-09T05:41:59,2019-10-09T17:39:23,0.35,"Rain, Partially cloudy",rain
2019-10-10,33.0,24.0,28.0,37.8,24.0,31.3,24.4,82.6,12.0,100,8.33,rain,19.4,11.2,108.3,1010.0,36.5,8.0,235.7,20.3,8,2019-10-10T05:42:00,2019-10-10T17:38:49,0.38,"Rain, Partially cloudy",rain
2019-10-11,33.0,25.0,28.8,39.1,25.0,33.4,25.0,81.0,1.2,100,20.83,rain,15.8,16.5,157.9,1009.3,48.5,8.9,235.6,20.4,8,2019-10-11T05:42:01,2019-10-11T17:38:15,0.41,"Rain, Partially cloudy",rain
2019-10-12,33.0,25.9,28.5,42.0,25.9,32.9,25.0,81.6,0.6,100,4.17,rain,20.2,20.5,127.7,1008.8,49.0,9.1,210.3,18.2,9,2019-10-12T05:42:03,2019-10-12T17:37:42,0.44,"Rain, Partially cloudy",rain
2019-10-13,32.9,25.0,27.7,39.1,25.0,30.5,24.5,83.9,16.0,100,8.33,rain,28.1,13.0,46.4,1009.3,44.8,8.3,214.8,18.5,8,2019-10-13T05:42:05,2019-10-13T17:37:10,0.48,"Rain, Partially cloudy",rain
2019-10-14,34.0,24.0,28.2,38.2,24.0,30.8,24.0,80.6,2.4,100,20.83,rain,27.7,14.8,93.5,1010.2,40.1,9.4,237.6,20.6,9,2019-10-14T05:42:08,2019-10-14T17:36:38,0.5,"Rain, Partially cloudy",rain
2019-10-15,34.0,25.0,29.2,38.2,25.0,32.9,23.9,75.0,1.8,100,12.5,rain,31.7,20.5,104.5,1009.7,43.3,9.8,243.6,21.0,9,2019-10-15T05:42:11,2019-10-15T17:36:07,0.55,"Rain, Partially cloudy",rain
2019-10-16,35.0,25.0,28.6,39.4,25.0,31.7,24.4,80.3,2.0,100,4.17,rain,35.3,18.4,56.5,1009.6,42.8,9.3,221.4,19.2,8,2019-10-16T05:42:15,2019-10-16T17:35:36,0.58,"Rain, Partially cloudy",rain
2019-10-17,34.0,24.9,28.5,38.2,24.9,31.4,24.2,80.2,0.3,100,4.17,rain,53.6,20.5,81.0,1009.3,46.0,9.4,233.7,20.0,9,2019-10-17T05:42:19,2019-10-17T17:35:06,0.62,"Rain, Partially cloudy",rain
2019-10-18,33.9,25.0,27.8,39.2,25.0,30.4,25.0,86.7,2.1,100,8.33,rain,33.8,14.8,49.4,1009.5,46.4,8.4,238.3,20.5,9,2019-10-18T05:42:23,2019-10-18T17:34:37,0.65,"Rain, Partially cloudy",rain
2019-10-19,33.0,25.0,28.4,39.1,25.0,31.9,24.7,81.6,0.7,100,12.5,rain,33.1,20.5,111.6,1010.2,36.5,8.9,191.8,16.6,9,2019-10-19T05:42:29,2019-10-19T17:34:08,0.69,"Rain, Partially cloudy",rain
2019-10-20,34.0,26.0,29.3,39.1,26.0,33.1,24.2,75.8,8.0,100,4.17,rain,28.1,18.4,96.1,1009.8,44.3,9.1,186.6,16.1,8,2019-10-20T05:42:34,2019-10-20T17:33:40,0.72,"Rain, Partially cloudy",rain
2019-10-21,32.1,25.0,28.4,39.0,25.0,32.3,24.3,79.4,4.0,100,4.17,rain,27.7,13.0,215.4,1008.4,47.6,9.6,236.4,20.4,9,2019-10-21T05:42:41,2019-10-21T17:33:13,0.75,"Rain, Partially cloudy",rain
2019-10-22,33.0,26.0,29.3,40.5,26.0,34.2,25.0,78.8,2.2,100,16.67,rain,18.0,18.4,176.1,1007.6,44.8,7.5,207.3,17.8,7,2019-10-22T05:42:48,2019-10-22T17:32:47,0.79,"Rain, Partially cloudy",rain
2019-10-23,33.0,27.0,29.0,39.1,30.5,34.0,24.9,79.4,0.6,100,25.0,rain,17.6,14.8,149.0,1008.0,48.0,9.1,228.7,19.8,8,2019-10-23T05:42:55,2019-10-23T17:32:21,0.83,"Rain, Partially cloudy",rain
2019-10-24,34.0,27.0,29.4,40.5,30.5,33.9,24.3,75.4,2.3,100,16.67,rain,25.9,14.8,126.2,1008.9,40.7,9.6,233.9,20.2,8,2019-10-24T05:43:03,2019-10-24T17:31:56,0.86,"Rain, Partially cloudy",rain
2019-10-25,33.0,26.0,29.0,39.1,26.0,33.7,24.7,78.4,0.5,100,4.17,rain,24.8,14.8,112.5,1009.3,43.8,9.5,224.0,19.4,9,2019-10-25T05:43:12,2019-10-25T17:31:32,0.9,"Rain, Partially cloudy",rain
2019-10-26,34.9,26.0,29.3,41.8,26.0,32.7,24.4,77.7,19.0,100,4.17,rain,31.3,18.4,109.8,1008.9,43.8,9.4,245.1,21.2,9,2019-10-26T05:43:21,2019-10-26T17:31:09,0.93,"Rain, Partially cloudy",rain
2019-10-27,34.9,25.0,29.3,39.4,25.0,32.6,24.1,76.1,1.1,100,16.67,rain,24.5,14.8,139.8,1008.4,39.1,8.9,249.9,21.4,9,2019-10-27T05:43:31,2019-10-27T17:30:47,0.97,"Rain, Partially cloudy",rain
2019-10-28,34.0,24.0,28.4,39.1,24.0,31.0,23.7,78.2,4.0,100,8.33,rain,21.6,16.6,232.2,1008.7,47.5,9.1,217.8,18.7,8,2019-10-28T05:43:41,2019-10-28T17:30:25,0.0,"Rain, Partially cloudy",rain
2019-10-29,33.9,24.0,28.7,38.0,24.0,31.0,22.9,73.8,1.9,100,41.67,rain,29.5,18.4,42.3,1008.5,32.3,8.8,234.0,20.2,9,2019-10-29T05:43:53,2019-10-29T17:30:04,0.03,"Rain, Partially cloudy",rain
2019-10-30,34.0,26.0,29.4,36.4,26.0,32.5,23.0,70.6,0.0,0,0.0,rain,40.3,16.6,338.4,1006.7,43.5,9.5,217.2,18.7,8,2019-10-30T05:44:04,2019-10-30T17:29:45,0.07,Partially cloudy,partly-cloudy-day
2019-10-31,30.0,25.0,27.5,34.0,25.0,29.7,22.9,76.7,0.0,0,0.0,rain,28.4,16.6,279.2,1006.7,41.7,9.8,155.0,13.3,6,2019-10-31T05:44:17,2019-10-31T17:29:26,0.1,Partially cloudy,partly-cloudy-day
2019-11-01,33.0,25.0,28.3,38.0,25.0,31.6,24.0,79.1,1.4,100,33.33,rain,27.7,22.3,148.3,1008.3,43.3,9.5,206.7,17.9,7,2019-11-01T05:44:30,2019-11-01T17:29:08,0.13,"Rain, Partially cloudy",rain
2019-11-02,31.0,25.0,28.1,36.4,25.0,31.1,24.4,81.5,7.8,100,33.33,rain,24.5,22.3,121.3,1008.8,38.7,10.0,166.4,14.4,6,2019-11-02T05:44:44,2019-11-02T17:28:51,0.16,"Rain, Partially cloudy",rain
2019-11-03,31.0,25.0,27.0,37.6,25.0,29.8,25.1,90.2,22.0,100,12.5,rain,25.9,18.4,286.1,1009.0,31.3,8.4,151.5,13.2,7,2019-11-03T05:44:58,2019-11-03T17:28:35,0.2,"Rain, Partially cloudy",rain
2019-11-04,32.0,25.9,28.9,36.7,25.9,31.8,23.7,75.1,0.1,100,4.17,rain,29.5,14.8,329.3,1009.3,37.5,9.4,182.6,15.7,7,2019-11-04T05:45:13,2019-11-04T17:28:20,0.25,"Rain, Partially cloudy",rain
2019-11-05,34.0,23.0,28.3,37.6,23.0,30.6,22.9,74.9,8.0,100,4.17,rain,51.8,31.7,3.5,1008.1,39.9,9.5,244.8,21.0,9,2019-11-05T05:45:29,2019-11-05T17:28:06,0.26,"Rain, Partially cloudy",rain
2019-11-06,30.0,25.0,26.9,37.3,25.0,29.3,25.0,90.2,80.0,100,12.5,rain,19.8,14.8,151.2,1007.8,52.9,8.5,173.5,15.1,7,2019-11-06T05:45:46,2019-11-06T17:27:54,0.29,"Rain, Partially cloudy",rain
2019-11-07,31.9,25.0,27.4,37.8,25.0,29.5,24.1,83.3,2.8,100,45.83,rain,19.1,18.4,138.1,1009.2,51.2,8.9,179.9,15.5,7,2019-11-07T05:46:03,2019-11-07T17:27:42,0.33,"Rain, Partially cloudy",rain
2019-11-08,32.9,25.0,27.9,36.4,25.0,30.2,23.2,77.3,0.3,100,12.5,rain,18.4,9.4,40.3,1010.5,41.2,8.5,184.9,15.9,7,2019-11-08T05:46:21,2019-11-08T17:27:31,0.36,"Rain, Partially cloudy",rain
2019-11-09,30.9,24.0,27.0,32.9,24.0,27.5,18.9,62.2,0.0,0,0.0,rain,23.8,14.8,344.3,1010.0,28.1,9.2,189.0,16.3,7,2019-11-09T05:46:39,2019-11-09T17:27:21,0.39,Partially cloudy,partly-cloudy-day
2019-11-10,28.0,23.0,25.4,30.6,23.0,26.0,20.7,75.6,2.5,100,12.5,rain,25.9,18.4,329.7,1008.6,25.0,8.7,125.5,10.8,5,2019-11-10T05:46:58,2019-11-10T17:27:12,0.42,"Rain, Partially cloudy",rain
2019-11-11,24.9,23.0,23.3,24.9,23.0,23.3,22.4,94.4,18.0,100,12.5,rain,33.1,16.6,329.5,1008.2,39.6,7.1,58.7,5.2,3,2019-11-11T05:47:18,2019-11-11T17:27:04,0.46,"Rain, Partially cloudy",rain
2019-11-12,32.0,22.0,26.8,34.8,22.0,28.5,22.2,78.5,0.0,0,0.0,rain,17.6,7.6,84.5,1009.8,38.5,8.6,224.6,19.3,8,2019-11-12T05:47:39,2019-11-12T17:26:58,0.5,Partially cloudy,partly-cloudy-day
2019-11-13,32.0,24.0,27.8,36.7,24.0,30.7,24.4,82.9,1.5,100,20.83,rain,23.4,16.6,100.2,1010.8,45.5,8.2,187.8,16.1,7,2019-11-13T05:48:00,2019-11-13T17:26:52,0.52,"Rain, Partially cloudy",rain
2019-11-14,32.0,25.0,28.1,37.8,25.0,30.8,23.8,79.5,0.6,100,16.67,rain,22.0,11.2,66.4,1010.3,48.0,8.6,219.5,18.9,8,2019-11-14T05:48:21,2019-11-14T17:26:48,0.56,"Rain, Partially cloudy",rain
2019-11-15,33.0,21.0,27.4,33.4,21.0,28.5,20.0,66.6,0.2,100,8.33,rain,17.3,11.2,329.1,1010.0,29.2,9.9,221.0,19.1,8,2019-11-15T05:48:44,2019-11-15T17:26:44,0.59,"Rain, Partially cloudy",rain
2019-11-16,31.1,24.9,27.8,35.4,24.9,30.3,23.3,77.5,0.3,100,12.5,rain,14.4,13.0,129.0,1010.1,39.6,7.8,219.3,18.8,8,2019-11-16T05:49:07,2019-11-16T17:26:42,0.63,"Rain, Partially cloudy",rain
2019-11-17,31.0,24.0,27.6,36.1,24.0,30.9,24.3,82.9,1.1,100,33.33,rain,17.3,13.0,126.9,1010.3,37.0,9.2,200.4,17.3,7,2019-11-17T05:49:31,2019-11-17T17:26:41,0.67,"Rain, Partially cloudy",rain
2019-11-18,32.0,25.0,27.9,37.8,25.0,30.9,24.5,82.5,1.2,100,25.0,rain,20.5,16.6,126.3,1010.3,43.8,9.1,183.5,15.6,8,2019-11-18T05:49:55,2019-11-18T17:26:41,0.7,"Rain, Partially cloudy",rain
2019-11-19,32.9,24.0,27.9,36.0,24.0,30.0,23.2,77.8,0.3,100,12.5,rain,17.6,13.0,84.5,1009.9,41.7,8.1,212.0,18.3,8,2019-11-19T05:50:20,2019-11-19T17:26:42,0.74,"Rain, Partially cloudy",rain
2019-11-20,32.0,23.0,27.6,34.4,23.0,29.5,22.5,76.2,0.0,0,0.0,rain,16.2,9.4,250.5,1010.0,42.8,8.9,238.5,20.5,9,2019-11-20T05:50:45,2019-11-20T17:26:44,0.75,Partially cloudy,partly-cloudy-day
2019-11-21,32.0,24.0,27.9,34.1,24.0,29.3,21.9,72.2,0.3,100,12.5,rain,25.9,13.0,351.2,1010.4,38.6,8.2,202.0,17.4,7,2019-11-21T05:51:11,2019-11-21T17:26:47,0.81,"Rain, Partially cloudy",rain
2019-11-22,32.0,23.0,27.6,35.7,23.0,29.7,22.9,76.8,0.0,0,0.0,rain,16.6,11.2,274.2,1010.6,37.5,8.0,238.8,20.7,9,2019-11-22T05:51:37,2019-11-22T17:26:51,0.84,Partially cloudy,partly-cloudy-day
2019-11-23,33.0,23.0,27.1,35.7,23.0,28.5,23.1,81.3,0.2,100,4.17,rain,20.9,13.0,256.1,1010.7,40.7,7.3,197.6,17.1,8,2019-11-23T05:52:04,2019-11-23T17:26:56,0.88,"Rain, Partially cloudy",rain
2019-11-24,32.9,24.0,27.9,36.1,24.0,30.3,24.0,81.3,1.7,100,8.33,rain,33.8,13.0,117.6,1010.3,43.3,8.3,223.1,19.2,7,2019-11-24T05:52:32,2019-11-24T17:27:03,0.91,"Rain, Partially cloudy",rain
2019-11-25,33.0,25.0,28.4,38.0,25.0,31.4,24.1,79.4,0.1,100,4.17,rain,26.6,14.8,196.7,1010.3,35.4,8.4,225.4,19.5,8,2019-11-25T05:53:00,2019-11-25T17:27:10,0.95,"Rain, Partially cloudy",rain
2019-11-26,34.0,24.0,28.6,37.2,24.0,31.4,23.7,77.2,0.0,0,0.0,rain,31.7,16.6,63.8,1009.6,33.3,8.9,230.0,20.0,8,2019-11-26T05:53:28,2019-11-26T17:27:19,0.0,Partially cloudy,partly-cloudy-day
2019-11-27,33.0,24.0,28.7,39.1,24.0,31.7,23.7,76.1,0.1,100,4.17,rain,42.5,18.4,103.2,1008.8,29.6,9.4,219.1,18.9,8,2019-11-27T05:53:57,2019-11-27T17:27:28,0.02,"Rain, Partially cloudy",rain
2019-11-28,34.0,25.0,29.2,36.9,25.0,32.2,23.3,72.8,0.5,100,20.83,rain,24.5,13.0,89.5,1009.4,38.6,9.5,203.2,17.5,7,2019-11-28T05:54:26,2019-11-28T17:27:39,0.05,"Rain, Partially cloudy",rain
2019-11-29,33.9,24.0,28.7,37.2,24.0,30.8,22.4,70.7,0.1,100,4.17,rain,33.8,14.8,87.0,1009.8,41.9,9.6,212.8,18.2,8,2019-11-29T05:54:56,2019-11-29T17:27:51,0.08,"Rain, Partially cloudy",rain
2019-11-30,33.9,24.0,28.4,36.4,24.0,30.6,22.3,71.3,0.1,100,4.17,rain,29.2,13.0,84.3,1009.9,35.0,9.8,199.0,17.3,7,2019-11-30T05:55:26,2019-11-30T17:28:03,0.11,"Rain, Partially cloudy",rain
2019-12-01,32.9,24.9,28.2,36.0,24.9,30.2,22.6,73.1,0.1,100,4.17,rain,18.0,14.8,49.0,1009.6,36.5,9.7,210.9,18.3,8,2019-12-01T05:55:56,2019-12-01T17:28:17,0.15,"Rain, Partially cloudy",rain
2019-12-02,30.9,23.0,27.0,33.6,23.0,28.3,21.6,73.7,0.0,0,0.0,rain,17.6,14.8,341.1,1010.5,50.6,9.8,192.8,16.7,7,2019-12-02T05:56:27,2019-12-02T17:28:31,0.18,Partially cloudy,partly-cloudy-day
2019-12-03,28.9,23.0,25.7,30.2,23.0,26.1,18.4,64.4,0.1,100,4.17,rain,23.0,13.0,24.0,1011.5,34.4,8.7,180.0,15.5,7,2019-12-03T05:56:58,2019-12-03T17:28:47,0.21,"Rain, Partially cloudy",rain
2019-12-04,29.0,20.0,25.2,29.8,20.0,25.3,16.4,59.5,0.0,0,0.0,rain,20.2,14.8,19.4,1012.2,37.0,9.2,222.4,19.1,8,2019-12-04T05:57:29,2019-12-04T17:29:04,0.25,Partially cloudy,partly-cloudy-day
2019-12-05,29.9,20.0,25.2,31.3,20.0,25.6,17.7,64.2,0.0,0,0.0,rain,21.2,16.6,359.3,1012.8,38.0,10.0,223.8,19.2,8,2019-12-05T05:58:00,2019-12-05T17:29:21,0.28,Partially cloudy,partly-cloudy-day
2019-12-06,31.0,21.0,25.5,31.3,21.0,25.6,16.1,57.3,0.0,0,0.0,rain,37.4,18.4,14.5,1013.0,23.8,10.0,242.8,21.0,9,2019-12-06T05:58:32,2019-12-06T17:29:40,0.31,Partially cloudy,partly-cloudy-day
2019-12-07,29.0,19.0,24.6,30.2,19.0,24.9,16.4,61.1,0.0,0,0.0,rain,23.8,18.4,358.9,1013.1,38.1,9.8,164.5,14.1,7,2019-12-07T05:59:03,2019-12-07T17:29:59,0.34,Partially cloudy,partly-cloudy-day
2019-12-08,31.0,20.0,25.7,31.3,20.0,25.8,16.5,58.2,0.0,0,0.0,rain,21.2,16.6,4.5,1013.4,29.9,9.8,236.7,20.4,9,2019-12-08T05:59:35,2019-12-08T17:30:19,0.37,Partially cloudy,partly-cloudy-day
2019-12-09,31.9,20.0,25.6,31.9,20.0,25.8,17.5,62.6,0.0,0,0.0,rain,18.4,14.8,316.0,1012.9,30.5,9.5,236.9,20.4,9,2019-12-09T06:00:07,2019-12-09T17:30:40,0.4,Partially cloudy,partly-cloudy-day
2019-12-10,30.9,21.0,25.7,32.3,21.0,26.2,20.4,74.6,0.0,0,0.0,rain,22.7,16.6,173.0,1011.3,37.0,8.4,213.2,18.3,8,2019-12-10T06:00:39,2019-12-10T17:31:02,0.44,Partially cloudy,partly-cloudy-day
2019-12-11,32.0,22.0,26.0,31.9,22.0,26.5,20.6,75.0,0.0,0,0.0,rain,21.2,16.6,178.8,1011.0,30.6,8.0,184.8,15.9,7,2019-12-11T06:01:11,2019-12-11T17:31:25,0.47,Partially cloudy,partly-cloudy-day
2019-12-12,31.0,22.0,26.2,32.5,22.0,27.1,21.6,77.3,0.0,0,0.0,rain,20.9,16.6,132.0,1011.6,41.8,7.0,180.5,15.6,7,2019-12-12T06:01:43,2019-12-12T17:31:48,0.5,Partially cloudy,partly-cloudy-day
2019-12-13,32.9,22.0,26.9,34.5,22.0,28.1,21.1,72.6,0.0,0,0.0,rain,19.8,13.0,221.2,1012.1,40.7,8.3,214.9,18.6,8,2019-12-13T06:02:15,2019-12-13T17:32:12,0.54,Partially cloudy,partly-cloudy-day
2019-12-14,32.0,22.0,27.5,34.8,22.0,28.9,20.8,68.2,0.0,0,0.0,rain,21.6,14.8,89.7,1011.9,34.4,9.1,214.2,18.4,8,2019-12-14T06:02:47,2019-12-14T17:32:37,0.57,Partially cloudy,partly-cloudy-day
2019-12-15,33.9,23.0,28.3,35.7,23.0,29.7,21.1,67.4,0.0,0,0.0,rain,26.3,14.8,76.6,1010.6,24.4,9.9,231.7,19.9,8,2019-12-15T06:03:19,2019-12-15T17:33:03,0.61,Partially cloudy,partly-cloudy-day
2019-12-16,33.0,23.9,28.6,35.2,23.9,30.1,20.9,65.0,0.0,0,0.0,rain,33.5,18.4,93.8,1010.0,39.3,9.7,221.1,19.2,8,2019-12-16T06:03:50,2019-12-16T17:33:29,0.64,Partially cloudy,partly-cloudy-day
2019-12-17,33.0,23.0,28.1,33.9,23.0,29.2,20.8,67.5,0.0,0,0.0,rain,29.5,20.5,113.7,1010.5,37.5,9.8,221.0,19.0,8,2019-12-17T06:04:22,2019-12-17T17:33:56,0.68,Partially cloudy,partly-cloudy-day
2019-12-18,33.9,25.0,28.7,36.0,25.0,30.5,21.8,68.0,0.0,0,0.0,rain,25.6,14.8,127.8,1011.0,32.3,9.4,181.5,15.7,6,2019-12-18T06:04:53,2019-12-18T17:34:24,0.71,Partially cloudy,partly-cloudy-day
2019-12-19,32.0,24.0,27.9,35.7,24.0,29.9,22.7,74.6,0.2,100,8.33,rain,24.1,18.4,145.2,1010.9,35.4,9.4,202.9,17.5,8,2019-12-19T06:05:24,2019-12-19T17:34:52,0.75,"Rain, Partially cloudy",rain
2019-12-20,32.0,24.0,27.2,35.7,24.0,29.2,23.1,79.1,0.0,0,0.0,rain,19.8,18.4,158.5,1010.1,37.0,8.5,230.5,20.0,8,2019-12-20T06:05:55,2019-12-20T17:35:20,0.79,Partially cloudy,partly-cloudy-day
2019-12-21,33.0,23.0,27.4,36.0,23.0,28.9,21.9,73.4,0.0,0,0.0,rain,23.0,20.5,114.4,1010.3,43.7,9.7,215.8,18.6,8,2019-12-21T06:06:25,2019-12-21T17:35:49,0.82,Partially cloudy,partly-cloudy-day
2019-12-22,32.9,23.0,27.6,35.2,23.0,29.0,22.0,73.7,0.0,0,0.0,rain,20.5,18.4,146.2,1010.5,34.9,9.4,208.4,18.0,8,2019-12-22T06:06:55,2019-12-22T17:36:19,0.86,Partially cloudy,partly-cloudy-day
2019-12-23,32.9,23.0,27.7,35.2,23.0,29.2,21.5,70.6,0.0,0,0.0,rain,22.0,16.6,128.7,1011.0,30.4,9.3,221.3,19.3,8,2019-12-23T06:07:25,2019-12-23T17:36:49,0.89,Partially cloudy,partly-cloudy-day
2019-12-24,33.0,23.0,28.0,34.5,23.0,29.1,20.4,65.2,0.0,0,0.0,rain,19.4,20.5,126.5,1011.3,33.4,10.0,221.9,19.2,8,2019-12-24T06:07:54,2019-12-24T17:37:20,0.93,Partially cloudy,partly-cloudy-day
2019-12-25,32.0,22.0,27.3,34.8,22.0,28.4,20.8,69.7,0.0,0,0.0,rain,23.0,18.4,179.7,1010.5,32.9,9.0,216.9,18.8,8,2019-12-25T06:08:23,2019-12-25T17:37:51,0.96,Partially cloudy,partly-cloudy-day
2019-12-26,31.0,24.0,27.1,33.6,24.0,28.3,22.3,76.6,0.0,0,0.0,rain,24.8,14.8,164.4,1011.0,48.5,9.3,205.3,18.1,7,2019-12-26T06:08:51,2019-12-26T17:38:22,0.0,Partially cloudy,partly-cloudy-day
2019-12-27,32.9,23.9,27.1,33.4,23.9,27.7,20.9,72.2,0.1,100,4.17,rain,23.8,13.0,110.1,1011.0,38.5,9.4,210.8,18.3,8,2019-12-27T06:09:19,2019-12-27T17:38:53,0.03,"Rain, Partially cloudy",rain
2019-12-28,31.0,23.0,26.2,32.3,23.0,26.6,20.5,73.4,0.0,0,0.0,rain,18.7,13.0,271.7,1011.5,44.9,8.1,238.8,20.5,8,2019-12-28T06:09:46,2019-12-28T17:39:25,0.06,Partially cloudy,partly-cloudy-day
2019-12-29,32.0,21.9,26.7,33.4,21.9,27.5,20.9,73.4,0.0,0,0.0,rain,19.1,16.6,149.3,1011.1,24.0,8.0,224.1,19.4,8,2019-12-29T06:10:13,2019-12-29T17:39:57,0.1,Partially cloudy,partly-cloudy-day
2019-12-30,32.9,24.0,28.1,36.0,24.0,29.9,22.5,73.7,0.1,100,4.17,rain,22.7,22.3,94.9,1012.1,42.8,8.4,201.8,17.3,8,2019-12-30T06:10:39,2019-12-30T17:40:29,0.13,"Rain, Partially cloudy",rain
2019-12-31,34.0,24.0,28.9,35.2,24.0,30.3,20.5,63.1,0.0,0,0.0,rain,21.2,14.8,103.9,1012.9,31.5,9.5,231.6,20.0,8,2019-12-31T06:11:04,2019-12-31T17:41:02,0.16,Partially cloudy,partly-cloudy-day
2020-01-01,34.9,22.0,28.7,34.3,22.0,29.3,18.5,57.0,0.0,0,0.0,rain,25.6,18.4,51.5,1013.9,28.1,9.5,235.7,20.2,9,2020-01-01T06:11:29,2020-01-01T17:41:34,0.19,Partially cloudy,partly-cloudy-day
2020-01-02,35.1,23.0,28.8,36.4,23.0,30.4,19.9,61.0,0.0,0,0.0,rain,29.9,18.4,72.9,1014.2,39.6,9.4,228.7,19.8,8,2020-01-02T06:11:53,2020-01-02T17:42:07,0.22,Partially cloudy,partly-cloudy-day
2020-01-03,34.0,23.9,28.5,35.0,23.9,29.5,20.1,63.2,0.0,0,0.0,rain,22.3,13.0,35.4,1013.1,36.2,9.9,203.5,17.7,8,2020-01-03T06:12:16,2020-01-03T17:42:40,0.25,Partially cloudy,partly-cloudy-day
2020-01-04,33.0,23.9,27.7,34.1,23.9,28.4,20.7,68.6,0.0,0,0.0,rain,15.5,13.0,58.7,1011.4,32.3,9.7,160.2,14.0,6,2020-01-04T06:12:39,2020-01-04T17:43:13,0.29,Partially cloudy,partly-cloudy-day
2020-01-05,32.9,22.9,27.1,33.4,22.9,28.0,20.2,68.0,0.0,0,0.0,rain,18.7,11.2,170.0,1011.5,25.3,9.7,193.6,16.7,7,2020-01-05T06:13:01,2020-01-05T17:43:46,0.32,Partially cloudy,partly-cloudy-day
2020-01-06,33.9,23.0,27.9,35.0,23.0,28.9,20.4,67.1,0.0,0,0.0,rain,22.0,13.0,74.3,1011.6,35.7,8.9,221.8,19.2,8,2020-01-06T06:13:22,2020-01-06T17:44:18,0.35,Partially cloudy,partly-cloudy-day
2020-01-07,34.9,24.0,29.5,37.2,24.0,31.1,21.0,62.7,0.0,0,0.0,rain,20.2,14.8,127.5,1010.6,40.2,9.3,223.3,19.2,8,2020-01-07T06:13:42,2020-01-07T17:44:51,0.38,Partially cloudy,partly-cloudy-day
2020-01-08,34.9,25.0,28.8,37.6,25.0,30.7,22.5,71.9,0.1,100,4.17,rain,32.4,13.0,106.1,1010.3,39.1,9.3,212.1,18.2,8,2020-01-08T06:14:01,2020-01-08T17:45:24,0.42,"Rain, Partially cloudy",rain
2020-01-09,35.0,23.9,28.4,36.6,23.9,29.4,20.9,67.6,0.0,0,0.0,rain,30.6,20.5,145.1,1009.2,30.2,9.2,232.3,20.2,8,2020-01-09T06:14:20,2020-01-09T17:45:56,0.45,Partially cloudy,partly-cloudy-day
2020-01-10,34.0,23.9,28.7,35.7,23.9,29.9,20.4,63.6,0.0,0,0.0,rain,23.8,16.6,99.6,1008.9,31.5,9.8,225.2,19.7,8,2020-01-10T06:14:37,2020-01-10T17:46:28,0.48,Partially cloudy,partly-cloudy-day
2020-01-11,32.0,24.0,27.9,35.4,24.0,29.8,22.7,74.8,0.1,100,4.17,rain,24.8,14.8,233.8,1009.3,35.4,8.2,191.1,16.5,8,2020-01-11T06:14:54,2020-01-11T17:47:01,0.5,"Rain, Partially cloudy",rain
